timestamp,name,condition,price,url
2026-06-16 00:57:43,XFX Speedster SWFT 210 AMD Radeon RX 6600 XT Core Gaming 8GB GDDR6 μεταχειρισμένη,,223.95,https://vendora.gr/items/3n9zne5/xfx-speedster-swft-210-amd-radeon-rx-6600-xt-core-gaming-8gb-gddr6-metachirismeni.html
2026-06-16 00:57:43,Asus Dual GeForce RTX 4070 Super κάρτα γραφικών σαν καινούργιο,,510.0,https://vendora.gr/items/6k9x1ok/asus-dual-geforce-rtx-4070-super-karta-grafikon-san-kenourgio.html
2026-06-16 00:57:43,MSI Geforce GTX 970 4GB Dragon Army Gaming X σαν καινούργιο,,47.0,https://vendora.gr/items/ojeojqe/msi-geforce-gtx-970-4gb-dragon-army-gaming-x-san-kenourgio.html
2026-06-16 00:57:43,"MSI GTX 1660 SUPER AERO ITX OC κάρτα γραφικών μεταχειρισμένη, compact σχεδιασμός",,135.0,https://vendora.gr/items/gxe4wpe/msi-gtx-1660-super-aero-itx-oc-karta-grafikon-metachirismeni-compact-schediasmos.html
2026-06-16 00:57:43,Gigabyte GeForce RTX 3070 8GB GDDR6 κάρτα γραφικών σαν καινούργιο,,330.0,https://vendora.gr/items/6k9x5kz/gigabyte-geforce-rtx-3070-8gb-gddr6-karta-grafikon-san-kenourgio.html
2026-06-16 00:57:43,Asus ROG GTX 1080 8GB κάρτα γραφικών σαν καινούργιο,,170.0,https://vendora.gr/items/n0en4xq/asus-rog-gtx-1080-8gb-karta-grafikon-san-kenourgio.html
2026-06-16 00:57:43,ASRock Radeon RX 7600 8GB GDDR6 Phantom Gaming OC κάρτα γραφικών σαν καινούργια,,245.0,https://vendora.gr/items/yeqm502/asrock-radeon-rx-7600-8gb-gddr6-phantom-gaming-oc-karta-grafikon-san-kenourgia.html
2026-06-16 00:57:43,MSI GeForce RTX 3060 12GB Gaming Trio X μεταχειρισμένη κάρτα γραφικών,,259.0,https://vendora.gr/items/n0e766e/msi-geforce-rtx-3060-12gb-gaming-trio-x-metachirismeni-karta-grafikon.html
2026-06-16 00:57:43,RTX 3080 Ti 12GB Palit Gamerock Nvidia GPU κάρτα γραφικών μεταχειρισμένη,,419.0,https://vendora.gr/items/xq4n56d/rtx-3080-ti-12gb-palit-gamerock-nvidia-gpu-karta-grafikon-metachirismeni.html
2026-06-16 00:57:43,Gigabyte GTX 970 Xtreme Gaming σαν καινούργιο,,220.0,https://vendora.gr/items/0y6zmme/gigabyte-gtx-970-xtreme-gaming-san-kenourgio.html
2026-06-16 00:57:43,Gigabyte Radeon RX 9060 XT 8GB GDDR6 κάρτα γραφικών καινούργια με κουτί και εγγύηση,,345.0,https://vendora.gr/items/qqe4o8g/gigabyte-radeon-rx-9060-xt-8gb-gddr6-karta-grafikon-kenourgia-me-kouti-ke-engiisi.html
2026-06-16 00:57:43,Gigabyte Radeon RX 7600 XT 16GB GDDR6 κάρτα γραφικών σαν καινούργιο,,280.0,https://vendora.gr/items/4e9o39e/gigabyte-radeon-rx-7600-xt-16gb-gddr6-karta-grafikon-san-kenourgio.html
2026-06-16 00:57:43,Gigabyte GeForce RTX 4060 WINDFORCE OC 8G σαν καινούργιο,,300.0,https://vendora.gr/items/0y9p0ek/gigabyte-geforce-rtx-4060-windforce-oc-8g-san-kenourgio.html
2026-06-16 00:57:43,Gigabyte Aorus RTX 3070 8GB Premium Edition κάρτα γραφικών σαν καινούργιο,,280.0,https://vendora.gr/items/qqe444z/gigabyte-aorus-rtx-3070-8gb-premium-edition-karta-grafikon-san-kenourgio.html
2026-06-16 00:57:43,PowerColor Radeon RX 6800 XT 16GB GDDR6 Red Devil μεταχειρισμένη κάρτα γραφικών,,360.0,https://vendora.gr/items/dyzpjd0/powercolor-radeon-rx-6800-xt-16gb-gddr6-red-devil-metachirismeni-karta-grafikon.html
2026-06-16 00:57:43,"RTX 2080 8GB σαν καινούργιο, κάρτα γραφικών από Alienware",,210.0,https://vendora.gr/items/7y57wd8/rtx-2080-8gb-san-kenourgio-karta-grafikon-apo-alienware.html
2026-06-16 00:57:43,EK-Quantum Vector Strix RTX 2080 Ti D-RGB Water Block σαν καινούργιο,,180.0,https://vendora.gr/items/jpw4ejn/ek-quantum-vector-strix-rtx-2080-ti-d-rgb-water-block-san-kenourgio.html
2026-06-16 00:57:43,GPU ASUS STRIX RTX 3070TI σαν καινούργιο,,400.0,https://vendora.gr/items/gx12wx2/gpu-asus-strix-rtx-3070ti-san-kenourgio.html
2026-06-16 00:57:43,MSI RTX 5060Ti 8GB κάρτα γραφικών σαν καινούργιο,,400.0,https://vendora.gr/items/wmgyqgz/msi-rtx-5060ti-8gb-karta-grafikon-san-kenourgio.html
2026-06-16 00:57:43,Gigabyte AORUS Radeon RX 580 4G κάρτα γραφικών μεταχειρισμένη,,60.0,https://vendora.gr/items/4ew48ew/gigabyte-aorus-radeon-rx-580-4g-karta-grafikon-metachirismeni.html
2026-06-16 00:57:43,Gigabyte GeForce GTX 1060 6GB Windforce OC σαν καινούργιο,,100.0,https://vendora.gr/items/jp8jp4k/gigabyte-geforce-gtx-1060-6gb-windforce-oc-san-kenourgio.html
2026-06-16 00:57:43,Asus RTX 2080 Ti 11GB Turbo Nvidia GPU μεταχειρισμένο,,227.0,https://vendora.gr/items/p4e72md/asus-rtx-2080-ti-11gb-turbo-nvidia-gpu-metachirismeno.html
2026-06-16 00:57:43,Acer Nitro Radeon RX 9060 XT OC 8GB White Edition κάρτα γραφικών καινούργια,,320.0,https://vendora.gr/items/n0eon7e/acer-nitro-radeon-rx-9060-xt-oc-8gb-white-edition-karta-grafikon-kenourgia.html
2026-06-16 00:57:43,Nvidia GTX 1660 Super MSI Gaming X Edition καινούργιο μοντέλο 2019 6GB DDR6,,174.49,https://vendora.gr/items/8eojy6p/nvidia-gtx-1660-super-msi-gaming-x-edition-kenourgio-montelo-2019-6gb-ddr6.html
2026-06-16 00:57:43,MSI GeForce RTX 3080 10GB GDDR6X Ventus 3X Plus OC LHR κάρτα γραφικών σαν καινούργιο,,350.0,https://vendora.gr/items/119pez6/msi-geforce-rtx-3080-10gb-gddr6x-ventus-3x-plus-oc-lhr-karta-grafikon-san-kenourgio.html
2026-06-16 00:57:43,Rtx 2080 8GB κάρτα γραφικών σαν καινούργιο,,200.0,https://vendora.gr/items/0y9988w/rtx-2080-8gb-karta-grafikon-san-kenourgio.html
2026-06-16 00:57:43,MSI GeForce GTX 1660Ti 6GB GDDR6 Gaming Card σαν καινούργιο,,180.0,https://vendora.gr/items/ey5md3y/msi-geforce-gtx-1660ti-6gb-gddr6-gaming-card-san-kenourgio.html
2026-06-16 00:57:43,Asus GeForce RTX 2060 6GB GDDR6 Dual Evo OC σαν καινούργια,,160.0,https://vendora.gr/items/qqn4884/asus-geforce-rtx-2060-6gb-gddr6-dual-evo-oc-san-kenourgia.html
2026-06-16 00:57:43,Rx 580 Red Devil Special Edition σαν καινούργιο,,90.0,https://vendora.gr/items/ey85x8g/rx-580-red-devil-special-edition-san-kenourgio.html
2026-06-16 00:57:43,Rtx 2060 OC 6G κάρτα γραφικών σαν καινούργιο,,150.0,https://vendora.gr/items/kye1nj0/rtx-2060-oc-6g-karta-grafikon-san-kenourgio.html
2026-06-16 00:57:43,Κάρτα γραφικών Gigabyte Gaming OC RTX 3070 σαν καινούργια,,300.0,https://vendora.gr/items/mmegwok/karta-grafikon-gigabyte-gaming-oc-rtx-3070-san-kenourgia.html
2026-06-16 00:57:43,RTX 4070 12G Eagle OC GDDR6X κάρτα γραφικών σαν καινούργιο,,480.0,https://vendora.gr/items/1196ynz/rtx-4070-12g-eagle-oc-gddr6x-karta-grafikon-san-kenourgio.html
2026-06-16 00:57:43,Asus RX 480 8GB Dual gaming κάρτα βίντεο σαν καινούργια,,60.0,https://vendora.gr/items/mme2noo/asus-rx-480-8gb-dual-gaming-karta-vinteo-san-kenourgia.html
2026-06-16 00:57:43,Inno 3D GeForce RTX 5060 Ti 8GB GDDR7 Twin X2 OC κάρτα γραφικών καινούργια,,380.0,https://vendora.gr/items/1196pp6/inno-3d-geforce-rtx-5060-ti-8gb-gddr7-twin-x2-oc-karta-grafikon-kenourgia.html
2026-06-16 00:57:43,Gigabyte GeForce RTX 3070Ti 8GB GDDR6X OC LHR σαν καινούργιο,,520.0,https://vendora.gr/items/0y9wm0x/gigabyte-geforce-rtx-3070ti-8gb-gddr6x-oc-lhr-san-kenourgio.html
2026-06-16 00:57:43,Gigabyte GeForce RTX 5070 κάρτα γραφικών σαν καινούργιο,,580.0,https://vendora.gr/items/xq4e63x/gigabyte-geforce-rtx-5070-karta-grafikon-san-kenourgio.html
2026-06-16 00:57:43,Nvidia GeForce RTX 5090 κάρτα γραφικών σαν καινούργιο,,3000.0,https://vendora.gr/items/zjxem38/nvidia-geforce-rtx-5090-karta-grafikon-san-kenourgio.html
2026-06-16 00:57:43,Manli GeForce RTX 3070 8GB GDDR6 Twin LHR κάρτα γραφικών μεταχειρισμένη,,290.0,https://vendora.gr/items/wmg13x3/manli-geforce-rtx-3070-8gb-gddr6-twin-lhr-karta-grafikon-metachirismeni.html
2026-06-16 00:57:43,Gigabyte GTX 1070 G1 Gaming 8GB GDDR5 σαν καινούργιο,,125.0,https://vendora.gr/items/wmg343g/gigabyte-gtx-1070-g1-gaming-8gb-gddr5-san-kenourgio.html
2026-06-16 00:57:43,"Κάρτες γραφικών Sapphire Nitro+ Radeon RX 580 8GB μεταχειρισμένες, πακέτο 10, με κουτιά",,800.0,https://vendora.gr/items/xq469d7/kartes-grafikon-sapphire-nitro-radeon-rx-580-8gb-metachirismenes-paketo-10-me-koutia.html
2026-06-16 00:57:43,"Κάρτα γραφικών Sapphire Nitro+ Radeon RX 580 8GB μεταχειρισμένη, tested, boxed",,95.0,https://vendora.gr/items/dy0ojwo/karta-grafikon-sapphire-nitro-radeon-rx-580-8gb-metachirismeni-tested-boxed.html
2026-06-16 00:57:43,MSI GeForce GTX 1660 Super Ventus XS OC 6GB GDDR6 κάρτα γραφικών μεταχειρισμένη,,135.0,https://vendora.gr/items/3n934g6/msi-geforce-gtx-1660-super-ventus-xs-oc-6gb-gddr6-karta-grafikon-metachirismeni.html
2026-06-16 00:57:43,Sapphire Radeon RX 7900 XTX Pulse 24GB κάρτα γραφικών σαν καινούργιο,,799.0,https://vendora.gr/items/xq4y426/sapphire-radeon-rx-7900-xtx-pulse-24gb-karta-grafikon-san-kenourgio.html
2026-06-16 00:57:43,Asrock Radeon RX 7800 XT Steel Legend OC 16GB κάρτα γραφικών σαν καινούργιο,,450.0,https://vendora.gr/items/n0ewxeg/asrock-radeon-rx-7800-xt-steel-legend-oc-16gb-karta-grafikon-san-kenourgio.html
2026-06-16 00:57:43,Radeon RX 580 GPU μεταχειρισμένη,,349.89,https://vendora.gr/items/9y15jn/radeon-rx-580-gpu-metachirismeni.html
2026-06-16 00:57:43,Gigabyte RTX 3070Ti OC 8GB σαν καινούργιο,,330.0,https://vendora.gr/items/zjewwq1/gigabyte-rtx-3070ti-oc-8gb-san-kenourgio.html
2026-06-16 00:57:43,"Asus RX 480 4GB κάρτα γραφικών σαν καινούργιο, χωρίς mining",,70.0,https://vendora.gr/items/9x7e5y4/asus-rx-480-4gb-karta-grafikon-san-kenourgio-choris-mining.html
